t,solar,wind,year
37958,0,0.011,2004
37959,0,0.004,2004
37960,0,0.001,2004
37961,0,0,2004
37962,0,0.001,2004
37963,0,0.004,2004
37964,0,0.01,2004
37965,0,0.015,2004
37966,0,0.028,2004
37967,0,0.037,2004
37968,0,0.028,2004
37969,0,0.021,2004
37970,0.027,0.022,2004
37971,0.094,0.065,2004
37972,0.182,0.116,2004
37973,0.312,0.169,2004
37974,0.38,0.153,2004
37975,0.316,0.105,2004
37976,0.334,0.104,2004
37977,0.308,0.089,2004
37978,0.159,0.099,2004
37979,0.088,0.14,2004
37980,0.039,0.181,2004
37981,0.006,0.169,2004
37982,0,0.197,2004
37983,0,0.242,2004
37984,0,0.281,2004
37985,0,0.292,2004
37986,0,0.257,2004
37987,0,0.217,2004
37988,0,0.211,2004
37989,0,0.235,2004
37990,0,0.268,2004
37991,0,0.346,2004
37992,0,0.406,2004
37993,0,0.415,2004
37994,0.032,0.355,2004
37995,0.097,0.242,2004
37996,0.201,0.409,2004
37997,0.308,0.532,2004
37998,0.394,0.511,2004
37999,0.429,0.479,2004
38000,0.459,0.406,2004
38001,0.412,0.373,2004
38002,0.313,0.359,2004
38003,0.208,0.332,2004
38004,0.102,0.244,2004
38005,0.021,0.211,2004
38006,0,0.213,2004
38007,0,0.217,2004
38008,0,0.194,2004
38009,0,0.165,2004
38010,0,0.174,2004
38011,0,0.177,2004
38012,0,0.191,2004
38013,0,0.195,2004
38014,0,0.144,2004
38015,0,0.101,2004
38016,0,0.08,2004
38017,0,0.062,2004
38018,0.048,0.036,2004
38019,0.16,0.08,2004
38020,0.3,0.251,2004
38021,0.414,0.43,2004
38022,0.468,0.553,2004
38023,0.488,0.614,2004
38024,0.466,0.645,2004
38025,0.423,0.639,2004
38026,0.335,0.627,2004
38027,0.225,0.553,2004
38028,0.113,0.431,2004
38029,0.026,0.394,2004
38030,0,0.393,2004
38031,0,0.363,2004
38032,0,0.348,2004
38033,0,0.251,2004
38034,0,0.2,2004
38035,0,0.222,2004
38036,0,0.374,2004
38037,0,0.322,2004
38038,0,0.269,2004
38039,0,0.203,2004
38040,0,0.104,2004
38041,0.001,0.079,2004
38042,0.077,0.06,2004
38043,0.171,0.144,2004
38044,0.306,0.509,2004
38045,0.389,0.773,2004
38046,0.461,0.842,2004
38047,0.506,0.878,2004
38048,0.505,0.896,2004
38049,0.46,0.898,2004
38050,0.375,0.861,2004
38051,0.259,0.761,2004
38052,0.147,0.568,2004
38053,0.039,0.457,2004
38054,0,0.449,2004
38055,0,0.404,2004
38056,0,0.379,2004
38057,0,0.374,2004
38058,0,0.405,2004
38059,0,0.439,2004
38060,0,0.41,2004
38061,0,0.338,2004
38062,0,0.302,2004
38063,0,0.268,2004
38064,0,0.22,2004
38065,0.002,0.172,2004
38066,0.12,0.093,2004
38067,0.242,0.208,2004
38068,0.307,0.482,2004
38069,0.366,0.599,2004
38070,0.435,0.64,2004
38071,0.481,0.663,2004
38072,0.498,0.674,2004
38073,0.511,0.68,2004
38074,0.475,0.667,2004
38075,0.399,0.596,2004
38076,0.27,0.456,2004
38077,0.097,0.305,2004
38078,0,0.239,2004
38079,0,0.169,2004
38080,0,0.132,2004
38081,0,0.116,2004
38082,0,0.112,2004
38083,0,0.11,2004
38084,0,0.122,2004
38085,0,0.126,2004
38086,0,0.109,2004
38087,0,0.091,2004
38088,0,0.07,2004
38089,0.006,0.051,2004
38090,0.235,0.029,2004
38091,0.439,0.084,2004
38092,0.534,0.135,2004
38093,0.573,0.189,2004
38094,0.578,0.284,2004
38095,0.572,0.395,2004
38096,0.569,0.504,2004
38097,0.542,0.541,2004
38098,0.47,0.5,2004
38099,0.319,0.449,2004
38100,0.11,0.38,2004
38101,0.026,0.302,2004
38102,0,0.268,2004
38103,0,0.191,2004
38104,0,0.192,2004
38105,0,0.185,2004
38106,0,0.182,2004
38107,0,0.184,2004
38108,0,0.179,2004
38109,0,0.179,2004
38110,0,0.168,2004
38111,0,0.165,2004
38112,0,0.157,2004
38113,0.001,0.147,2004
38114,0.091,0.108,2004
38115,0.244,0.182,2004
38116,0.354,0.287,2004
38117,0.433,0.311,2004
38118,0.493,0.298,2004
38119,0.534,0.259,2004
38120,0.552,0.237,2004
38121,0.545,0.227,2004
38122,0.497,0.246,2004
38123,0.371,0.273,2004
38124,0.19,0.268,2004
38125,0.05,0.212,2004
38126,0,0.165,2004
38127,0,0.136,2004
38128,0,0.121,2004
38129,0,0.121,2004
38130,0,0.131,2004
38131,0,0.157,2004
38132,0,0.211,2004
38133,0,0.238,2004
38134,0,0.197,2004
38135,0,0.181,2004
38136,0,0.161,2004
38137,0.001,0.162,2004
38138,0.126,0.146,2004
38139,0.3,0.261,2004
38140,0.423,0.478,2004
38141,0.503,0.571,2004
38142,0.539,0.642,2004
38143,0.537,0.673,2004
38144,0.529,0.654,2004
38145,0.523,0.625,2004
38146,0.473,0.586,2004
38147,0.388,0.52,2004
38148,0.219,0.393,2004
38149,0.059,0.321,2004
38150,0,0.302,2004
38151,0,0.29,2004
38152,0,0.279,2004
38153,0,0.262,2004
38154,0,0.254,2004
38155,0,0.246,2004
38156,0,0.242,2004
38157,0,0.25,2004
38158,0,0.246,2004
38159,0,0.247,2004
38160,0,0.276,2004
38161,0,0.281,2004
38162,0.036,0.211,2004
38163,0.098,0.207,2004
38164,0.166,0.288,2004
38165,0.26,0.273,2004
38166,0.327,0.231,2004
38167,0.357,0.19,2004
38168,0.354,0.17,2004
38169,0.317,0.162,2004
38170,0.251,0.173,2004
38171,0.165,0.19,2004
38172,0.087,0.203,2004
38173,0.018,0.207,2004
38174,0,0.257,2004
38175,0,0.276,2004
38176,0,0.289,2004
38177,0,0.278,2004
38178,0,0.251,2004
38179,0,0.257,2004
38180,0,0.271,2004
38181,0,0.272,2004
38182,0,0.242,2004
38183,0,0.225,2004
38184,0,0.192,2004
38185,0.002,0.181,2004
38186,0.095,0.143,2004
38187,0.243,0.211,2004
38188,0.372,0.342,2004
38189,0.458,0.344,2004
38190,0.495,0.333,2004
38191,0.506,0.33,2004
38192,0.499,0.333,2004
38193,0.481,0.345,2004
38194,0.44,0.391,2004
38195,0.374,0.442,2004
38196,0.225,0.428,2004
38197,0.066,0.392,2004
38198,0,0.398,2004
38199,0,0.344,2004
38200,0,0.291,2004
38201,0,0.273,2004
38202,0,0.265,2004
38203,0,0.263,2004
38204,0,0.262,2004
38205,0,0.252,2004
38206,0,0.227,2004
38207,0,0.21,2004
38208,0,0.203,2004
38209,0.003,0.196,2004
38210,0.133,0.14,2004
38211,0.318,0.203,2004
38212,0.448,0.281,2004
38213,0.507,0.262,2004
38214,0.53,0.262,2004
38215,0.53,0.272,2004
38216,0.521,0.293,2004
38217,0.486,0.319,2004
38218,0.444,0.367,2004
38219,0.354,0.411,2004
38220,0.198,0.39,2004
38221,0.054,0.407,2004
38222,0,0.432,2004
38223,0,0.365,2004
38224,0,0.351,2004
38225,0,0.348,2004
38226,0,0.349,2004
38227,0,0.345,2004
38228,0,0.336,2004
38229,0,0.277,2004
38230,0,0.243,2004
38231,0,0.218,2004
38232,0,0.223,2004
38233,0,0.223,2004
38234,0.046,0.153,2004
38235,0.128,0.113,2004
38236,0.214,0.174,2004
38237,0.28,0.235,2004
38238,0.325,0.277,2004
38239,0.339,0.314,2004
38240,0.332,0.337,2004
38241,0.292,0.343,2004
38242,0.218,0.335,2004
38243,0.135,0.291,2004
38244,0.061,0.222,2004
38245,0.01,0.211,2004
38246,0,0.211,2004
38247,0,0.234,2004
38248,0,0.218,2004
38249,0,0.226,2004
38250,0,0.245,2004
38251,0,0.257,2004
38252,0,0.276,2004
38253,0,0.289,2004
38254,0,0.279,2004
38255,0,0.257,2004
38256,0,0.201,2004
38257,0,0.155,2004
38258,0.053,0.12,2004
38259,0.134,0.143,2004
38260,0.228,0.271,2004
38261,0.306,0.305,2004
38262,0.336,0.321,2004
38263,0.359,0.345,2004
38264,0.334,0.356,2004
38265,0.292,0.337,2004
38266,0.225,0.308,2004
38267,0.146,0.268,2004
38268,0.071,0.275,2004
38269,0.014,0.283,2004
38270,0,0.298,2004
38271,0,0.21,2004
38272,0,0.18,2004
38273,0,0.17,2004
38274,0,0.184,2004
38275,0,0.198,2004
38276,0,0.198,2004
38277,0,0.203,2004
38278,0,0.199,2004
38279,0,0.208,2004
38280,0,0.202,2004
38281,0,0.198,2004
38282,0.05,0.158,2004
38283,0.156,0.213,2004
38284,0.299,0.528,2004
38285,0.42,0.654,2004
38286,0.486,0.676,2004
38287,0.499,0.68,2004
38288,0.496,0.718,2004
38289,0.47,0.739,2004
38290,0.366,0.772,2004
38291,0.243,0.755,2004
38292,0.146,0.676,2004
38293,0.04,0.574,2004
38294,0,0.491,2004
38295,0,0.357,2004
38296,0,0.253,2004
38297,0,0.27,2004
38298,0,0.265,2004
38299,0,0.236,2004
38300,0,0.268,2004
38301,0,0.296,2004
38302,0,0.285,2004
38303,0,0.232,2004
38304,0,0.216,2004
38305,0.002,0.233,2004
38306,0.147,0.202,2004
38307,0.342,0.322,2004
38308,0.503,0.584,2004
38309,0.55,0.67,2004
38310,0.552,0.703,2004
38311,0.54,0.714,2004
38312,0.521,0.716,2004
38313,0.493,0.705,2004
38314,0.375,0.669,2004
38315,0.266,0.577,2004
38316,0.12,0.438,2004
38317,0.025,0.41,2004
38318,0,0.356,2004
38319,0,0.242,2004
38320,0,0.222,2004
38321,0,0.223,2004
38322,0,0.231,2004
38323,0,0.254,2004
38324,0,0.291,2004
38325,0,0.289,2004
38326,0,0.252,2004
38327,0,0.221,2004
38328,0,0.174,2004
38329,0,0.29,2004
38330,0.055,0.281,2004
38331,0.145,0.274,2004
38332,0.22,0.613,2004
38333,0.3,0.785,2004
38334,0.392,0.86,2004
38335,0.44,0.894,2004
38336,0.451,0.908,2004
38337,0.422,0.911,2004
38338,0.336,0.901,2004
38339,0.215,0.887,2004
38340,0.101,0.833,2004
38341,0.026,0.757,2004
38342,0,0.678,2004
38343,0,0.619,2004
38344,0,0.577,2004
38345,0,0.569,2004
38346,0,0.503,2004
38347,0,0.5,2004
38348,0,0.535,2004
38349,0,0.554,2004
38350,0,0.564,2004
38351,0,0.581,2004
38352,0,0.585,2004
38353,0,0.556,2004
38354,0.029,0.489,2004
38355,0.093,0.445,2004
38356,0.179,0.663,2004
38357,0.267,0.73,2004
38358,0.339,0.755,2004
38359,0.375,0.756,2004
38360,0.381,0.752,2004
38361,0.36,0.731,2004
38362,0.314,0.728,2004
38363,0.25,0.66,2004
38364,0.169,0.569,2004
38365,0.059,0.525,2004
38366,0,0.514,2004
38367,0,0.488,2004
38368,0,0.499,2004
38369,0,0.492,2004
38370,0,0.391,2004
38371,0,0.364,2004
38372,0,0.327,2004
38373,0,0.353,2004
38374,0,0.319,2004
38375,0,0.198,2004
38376,0,0.13,2004
38377,0.001,0.105,2004
38378,0.059,0.104,2004
38379,0.13,0.167,2004
38380,0.202,0.457,2004
38381,0.235,0.645,2004
38382,0.307,0.722,2004
38383,0.412,0.744,2004
38384,0.419,0.729,2004
38385,0.411,0.737,2004
38386,0.346,0.737,2004
38387,0.243,0.656,2004
38388,0.127,0.557,2004
38389,0.034,0.485,2004
38390,0,0.499,2004
38391,0,0.596,2004
38392,0,0.751,2004
38393,0,0.796,2004
38394,0,0.745,2004
38395,0,0.693,2004
38396,0,0.685,2004
38397,0,0.691,2004
38398,0,0.674,2004
38399,0,0.627,2004
38400,0,0.599,2004
38401,0.001,0.592,2004
38402,0.078,0.558,2004
38403,0.214,0.571,2004
38404,0.339,0.722,2004
38405,0.444,0.78,2004
38406,0.493,0.79,2004
38407,0.504,0.773,2004
38408,0.517,0.751,2004
38409,0.522,0.733,2004
38410,0.497,0.735,2004
38411,0.419,0.729,2004
38412,0.258,0.618,2004
38413,0.071,0.559,2004
38414,0,0.546,2004
38415,0,0.552,2004
38416,0,0.602,2004
38417,0,0.633,2004
38418,0,0.648,2004
38419,0,0.648,2004
38420,0,0.639,2004
38421,0,0.64,2004
38422,0,0.618,2004
38423,0,0.581,2004
38424,0,0.56,2004
38425,0.004,0.558,2004
38426,0.128,0.52,2004
38427,0.305,0.504,2004
38428,0.416,0.69,2004
38429,0.47,0.782,2004
38430,0.489,0.824,2004
38431,0.483,0.831,2004
38432,0.473,0.819,2004
38433,0.467,0.803,2004
38434,0.431,0.777,2004
38435,0.345,0.708,2004
38436,0.201,0.556,2004
38437,0.052,0.446,2004
38438,0,0.429,2004
38439,0,0.415,2004
38440,0,0.416,2004
38441,0,0.452,2004
38442,0,0.497,2004
38443,0,0.548,2004
38444,0,0.584,2004
38445,0,0.625,2004
38446,0,0.664,2004
38447,0,0.648,2004
38448,0,0.644,2004
38449,0.001,0.637,2004
38450,0.082,0.628,2004
38451,0.212,0.606,2004
38452,0.293,0.644,2004
38453,0.338,0.667,2004
38454,0.383,0.676,2004
38455,0.388,0.671,2004
38456,0.38,0.652,2004
38457,0.335,0.621,2004
38458,0.261,0.593,2004
38459,0.172,0.561,2004
38460,0.08,0.584,2004
38461,0.013,0.615,2004
38462,0,0.574,2004
38463,0,0.513,2004
38464,0,0.465,2004
38465,0,0.456,2004
38466,0,0.452,2004
38467,0,0.423,2004
38468,0,0.357,2004
38469,0,0.348,2004
38470,0,0.342,2004
38471,0,0.342,2004
38472,0,0.335,2004
38473,0.001,0.273,2004
38474,0.11,0.186,2004
38475,0.294,0.285,2004
38476,0.43,0.484,2004
38477,0.486,0.536,2004
38478,0.494,0.566,2004
38479,0.503,0.594,2004
38480,0.482,0.611,2004
38481,0.438,0.619,2004
38482,0.322,0.642,2004
38483,0.188,0.599,2004
38484,0.085,0.504,2004
38485,0.014,0.47,2004
38486,0,0.426,2004
38487,0,0.318,2004
38488,0,0.269,2004
38489,0,0.258,2004
38490,0,0.279,2004
38491,0,0.342,2004
38492,0,0.413,2004
38493,0,0.449,2004
38494,0,0.439,2004
38495,0,0.403,2004
38496,0,0.352,2004
38497,0,0.317,2004
38498,0.029,0.258,2004
38499,0.092,0.231,2004
38500,0.171,0.339,2004
38501,0.245,0.439,2004
38502,0.32,0.488,2004
38503,0.346,0.504,2004
38504,0.335,0.509,2004
38505,0.288,0.498,2004
38506,0.219,0.449,2004
38507,0.135,0.372,2004
38508,0.057,0.367,2004
38509,0.009,0.395,2004
38510,0,0.417,2004
38511,0,0.347,2004
38512,0,0.314,2004
38513,0,0.302,2004
38514,0,0.271,2004
38515,0,0.232,2004
38516,0,0.233,2004
38517,0,0.239,2004
38518,0,0.231,2004
38519,0,0.228,2004
38520,0,0.226,2004
38521,0,0.224,2004
38522,0.046,0.196,2004
38523,0.145,0.265,2004
38524,0.251,0.354,2004
38525,0.342,0.423,2004
38526,0.399,0.473,2004
38527,0.403,0.473,2004
38528,0.379,0.436,2004
38529,0.301,0.383,2004
38530,0.211,0.322,2004
38531,0.123,0.245,2004
38532,0.054,0.188,2004
38533,0.008,0.223,2004
38534,0,0.323,2004
38535,0,0.423,2004
38536,0,0.466,2004
38537,0,0.449,2004
38538,0,0.428,2004
38539,0,0.387,2004
38540,0,0.353,2004
38541,0,0.355,2004
38542,0,0.33,2004
38543,0,0.309,2004
38544,0,0.302,2004
38545,0.001,0.281,2004
38546,0.081,0.217,2004
38547,0.228,0.26,2004
38548,0.367,0.37,2004
38549,0.441,0.403,2004
38550,0.483,0.383,2004
38551,0.494,0.361,2004
38552,0.487,0.333,2004
38553,0.455,0.297,2004
38554,0.394,0.284,2004
38555,0.296,0.285,2004
38556,0.141,0.265,2004
38557,0.031,0.241,2004
38558,0,0.299,2004
38559,0,0.314,2004
38560,0,0.32,2004
38561,0,0.307,2004
38562,0,0.293,2004
38563,0,0.288,2004
38564,0,0.286,2004
38565,0,0.276,2004
38566,0,0.254,2004
38567,0,0.236,2004
38568,0,0.213,2004
38569,0,0.183,2004
38570,0.045,0.152,2004
38571,0.158,0.145,2004
38572,0.276,0.222,2004
38573,0.365,0.222,2004
38574,0.426,0.167,2004
38575,0.455,0.113,2004
38576,0.43,0.081,2004
38577,0.384,0.077,2004
38578,0.285,0.072,2004
38579,0.182,0.057,2004
38580,0.099,0.071,2004
38581,0.024,0.09,2004
38582,0,0.127,2004
38583,0,0.174,2004
38584,0,0.207,2004
38585,0,0.21,2004
38586,0,0.205,2004
38587,0,0.221,2004
38588,0,0.238,2004
38589,0,0.217,2004
38590,0,0.196,2004
38591,0,0.17,2004
38592,0,0.159,2004
38593,0.004,0.169,2004
38594,0.143,0.15,2004
38595,0.316,0.184,2004
38596,0.413,0.246,2004
38597,0.439,0.225,2004
38598,0.462,0.212,2004
38599,0.463,0.2,2004
38600,0.448,0.208,2004
38601,0.381,0.222,2004
38602,0.303,0.234,2004
38603,0.225,0.238,2004
38604,0.123,0.191,2004
38605,0.025,0.208,2004
38606,0,0.231,2004
38607,0,0.246,2004
38608,0,0.268,2004
38609,0,0.299,2004
38610,0,0.292,2004
38611,0,0.268,2004
38612,0,0.25,2004
38613,0,0.247,2004
38614,0,0.233,2004
38615,0,0.217,2004
38616,0,0.208,2004
38617,0,0.207,2004
38618,0.06,0.166,2004
38619,0.17,0.217,2004
38620,0.287,0.302,2004
38621,0.377,0.33,2004
38622,0.436,0.355,2004
38623,0.427,0.355,2004
38624,0.382,0.33,2004
38625,0.306,0.285,2004
38626,0.227,0.253,2004
38627,0.151,0.225,2004
38628,0.078,0.182,2004
38629,0.018,0.156,2004
38630,0,0.158,2004
38631,0,0.161,2004
38632,0,0.195,2004
38633,0,0.204,2004
38634,0,0.202,2004
38635,0,0.223,2004
38636,0,0.251,2004
38637,0,0.281,2004
38638,0,0.279,2004
38639,0,0.253,2004
38640,0,0.235,2004
38641,0,0.222,2004
38642,0.045,0.181,2004
38643,0.132,0.214,2004
38644,0.238,0.324,2004
38645,0.331,0.363,2004
38646,0.389,0.374,2004
38647,0.412,0.371,2004
38648,0.404,0.366,2004
38649,0.364,0.366,2004
38650,0.296,0.379,2004
38651,0.209,0.376,2004
38652,0.123,0.326,2004
38653,0.04,0.259,2004
38654,0,0.268,2004
38655,0,0.267,2004
38656,0,0.245,2004
38657,0,0.235,2004
38658,0,0.197,2004
38659,0,0.185,2004
38660,0,0.178,2004
38661,0,0.184,2004
38662,0,0.181,2004
38663,0,0.177,2004
38664,0,0.169,2004
38665,0.001,0.169,2004
38666,0.083,0.124,2004
38667,0.213,0.169,2004
38668,0.325,0.204,2004
38669,0.386,0.195,2004
38670,0.422,0.21,2004
38671,0.414,0.234,2004
38672,0.373,0.255,2004
38673,0.333,0.285,2004
38674,0.257,0.319,2004
38675,0.167,0.324,2004
38676,0.077,0.268,2004
38677,0.014,0.272,2004
38678,0,0.306,2004
38679,0,0.302,2004
38680,0,0.296,2004
38681,0,0.279,2004
38682,0,0.261,2004
38683,0,0.266,2004
38684,0,0.32,2004
38685,0,0.368,2004
38686,0,0.413,2004
38687,0,0.425,2004
38688,0,0.391,2004
38689,0,0.375,2004
38690,0.059,0.309,2004
38691,0.153,0.322,2004
38692,0.248,0.45,2004
38693,0.334,0.516,2004
38694,0.398,0.524,2004
38695,0.432,0.502,2004
38696,0.429,0.468,2004
38697,0.402,0.434,2004
38698,0.347,0.416,2004
38699,0.249,0.399,2004
38700,0.119,0.344,2004
38701,0.028,0.307,2004
38702,0,0.324,2004
38703,0,0.285,2004
38704,0,0.259,2004
38705,0,0.261,2004
38706,0,0.265,2004
38707,0,0.269,2004
38708,0,0.314,2004
38709,0,0.353,2004
38710,0,0.345,2004
38711,0,0.338,2004
38712,0,0.335,2004
38713,0,0.326,2004
38714,0.037,0.268,2004
38715,0.109,0.302,2004
38716,0.185,0.455,2004
38717,0.251,0.505,2004
38718,0.298,0.525,2004
38719,0.324,0.534,2004
38720,0.317,0.542,2004
38721,0.263,0.533,2004
38722,0.189,0.492,2004
38723,0.118,0.405,2004
38724,0.055,0.409,2004
38725,0.009,0.47,2004
38726,0,0.507,2004
38727,0,0.466,2004
38728,0,0.442,2004
38729,0,0.4,2004
38730,0,0.436,2004
38731,0,0.511,2004
38732,0,0.529,2004
38733,0,0.556,2004
38734,0,0.571,2004
38735,0,0.571,2004
38736,0,0.585,2004
38737,0.003,0.575,2004
38738,0.112,0.564,2004
38739,0.263,0.584,2004
38740,0.401,0.699,2004
38741,0.464,0.741,2004
38742,0.463,0.756,2004
38743,0.456,0.764,2004
38744,0.417,0.751,2004
38745,0.354,0.705,2004
38746,0.265,0.648,2004
38747,0.165,0.543,2004
38748,0.072,0.413,2004
38749,0.012,0.37,2004
38750,0,0.355,2004
38751,0,0.303,2004
38752,0,0.251,2004
38753,0,0.172,2004
38754,0,0.105,2004
38755,0,0.104,2004
38756,0,0.122,2004
38757,0,0.148,2004
38758,0,0.183,2004
38759,0,0.373,2004
38760,0,0.546,2004
38761,0,0.795,2004
38762,0.026,0.746,2004
38763,0.118,0.708,2004
38764,0.264,0.728,2004
38765,0.41,0.781,2004
38766,0.474,0.818,2004
38767,0.501,0.824,2004
38768,0.504,0.832,2004
38769,0.468,0.844,2004
38770,0.416,0.857,2004
38771,0.313,0.84,2004
38772,0.169,0.756,2004
38773,0.041,0.693,2004
38774,0,0.67,2004
38775,0,0.661,2004
38776,0,0.66,2004
38777,0,0.683,2004
38778,0,0.735,2004
38779,0,0.775,2004
38780,0,0.805,2004
38781,0,0.819,2004
38782,0,0.798,2004
38783,0,0.76,2004
38784,0,0.722,2004
38785,0.002,0.692,2004
38786,0.084,0.627,2004
38787,0.213,0.577,2004
38788,0.346,0.662,2004
38789,0.432,0.724,2004
38790,0.472,0.766,2004
38791,0.478,0.783,2004
38792,0.452,0.787,2004
38793,0.391,0.783,2004
38794,0.308,0.771,2004
38795,0.212,0.73,2004
38796,0.112,0.653,2004
38797,0.027,0.618,2004
38798,0,0.617,2004
38799,0,0.613,2004
38800,0,0.627,2004
38801,0,0.637,2004
38802,0,0.651,2004
38803,0,0.645,2004
38804,0,0.609,2004
38805,0,0.609,2004
38806,0,0.637,2004
38807,0,0.642,2004
38808,0,0.581,2004
38809,0.003,0.48,2004
38810,0.103,0.351,2004
38811,0.225,0.3,2004
38812,0.33,0.446,2004
38813,0.424,0.597,2004
38814,0.481,0.72,2004
38815,0.492,0.782,2004
38816,0.472,0.787,2004
38817,0.406,0.776,2004
38818,0.311,0.764,2004
38819,0.19,0.701,2004
38820,0.082,0.598,2004
38821,0.017,0.544,2004
38822,0,0.486,2004
38823,0,0.431,2004
38824,0,0.449,2004
38825,0,0.502,2004
38826,0,0.551,2004
38827,0,0.585,2004
38828,0,0.598,2004
38829,0,0.591,2004
38830,0,0.55,2004
38831,0,0.509,2004
38832,0,0.488,2004
38833,0.001,0.453,2004
38834,0.054,0.38,2004
38835,0.155,0.401,2004
38836,0.259,0.584,2004
38837,0.35,0.679,2004
38838,0.404,0.724,2004
38839,0.433,0.742,2004
38840,0.436,0.761,2004
38841,0.41,0.764,2004
38842,0.359,0.761,2004
38843,0.27,0.725,2004
38844,0.16,0.619,2004
38845,0.044,0.52,2004
38846,0,0.476,2004
38847,0,0.48,2004
38848,0,0.521,2004
38849,0,0.575,2004
38850,0,0.615,2004
38851,0,0.662,2004
38852,0,0.672,2004
38853,0,0.66,2004
38854,0,0.603,2004
38855,0,0.482,2004
38856,0,0.387,2004
38857,0,0.273,2004
38858,0.045,0.106,2004
38859,0.131,0.059,2004
38860,0.222,0.147,2004
38861,0.298,0.377,2004
38862,0.351,0.664,2004
38863,0.383,0.828,2004
38864,0.39,0.874,2004
38865,0.352,0.873,2004
38866,0.309,0.849,2004
38867,0.236,0.788,2004
38868,0.141,0.71,2004
38869,0.037,0.633,2004
38870,0,0.633,2004
38871,0,0.591,2004
38872,0,0.526,2004
38873,0,0.497,2004
38874,0,0.494,2004
38875,0,0.512,2004
38876,0,0.521,2004
38877,0,0.574,2004
38878,0,0.568,2004
38879,0,0.535,2004
38880,0,0.468,2004
38881,0.001,0.396,2004
38882,0.055,0.323,2004
38883,0.138,0.253,2004
38884,0.225,0.397,2004
38885,0.292,0.546,2004
38886,0.337,0.606,2004
38887,0.361,0.684,2004
38888,0.371,0.724,2004
38889,0.336,0.742,2004
38890,0.28,0.718,2004
38891,0.201,0.691,2004
38892,0.116,0.66,2004
38893,0.033,0.649,2004
38894,0,0.645,2004
38895,0,0.598,2004
38896,0,0.536,2004
38897,0,0.394,2004
38898,0,0.303,2004
38899,0,0.288,2004
38900,0,0.285,2004
38901,0,0.272,2004
38902,0,0.252,2004
38903,0,0.262,2004
38904,0,0.269,2004
38905,0.006,0.257,2004
38906,0.168,0.195,2004
38907,0.333,0.323,2004
38908,0.425,0.63,2004
38909,0.448,0.788,2004
38910,0.456,0.837,2004
38911,0.429,0.854,2004
38912,0.391,0.857,2004
38913,0.327,0.85,2004
38914,0.243,0.813,2004
38915,0.162,0.755,2004
38916,0.081,0.652,2004
38917,0.016,0.52,2004
38918,0,0.467,2004
38919,0,0.436,2004
38920,0,0.42,2004
38921,0,0.435,2004
38922,0,0.483,2004
38923,0,0.522,2004
38924,0,0.559,2004
38925,0,0.595,2004
38926,0,0.601,2004
38927,0,0.604,2004
38928,0,0.584,2004
38929,0.003,0.581,2004
38930,0.119,0.539,2004
38931,0.286,0.526,2004
38932,0.368,0.626,2004
38933,0.399,0.734,2004
38934,0.418,0.823,2004
38935,0.427,0.861,2004
38936,0.412,0.874,2004
38937,0.381,0.891,2004
38938,0.329,0.853,2004
38939,0.235,0.794,2004
